Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IDA only,IDX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.3295778436,0.4327700121,0.2997347218,0.3816672425,0.6180563674,0.4267079557,0.5080917389,0.4579629808,0.3839802406,0.3808770377,0.2293160432,-0.05519473434,0.1118045663,0.1585021662,0.02547285529,0.2562849808,0.3704454998,0.6814609347,0.4753202297,0.4607429012,0.8536543781,1.091213662,0.9208078537,0.7991717768,0.971242737,1.578007129,1.478108444,1.785200974,1.602131078,1.860971273,1.872132289,2.263197827,2.534550726,2.243192479,2.669938042,3.367394838,3.708485991,2.914828991,3.565903209,3.946227294,4.430368461,4.151921675,3.308112137,3.543108477,3.107183807,3.047966479,2.705587805,2.703220137,2.294042626,2.820357394,2.259506766,2.654221248,
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.07282632439,0.07076318654,0.02489340854,0.04433001799,0.05724097988,-0.01048628503,-0.007502625328,-0.02968227582,0.01317530543,0.03174604368,0.04248408923,0.04750599509,0.03591150413,0.002584048582,0.00906872806,0.0456278399,0.04728378416,0.07609119905,0.03076641197,0.08515682059,0.07374002054,0.02722554018,0.09594194871,0.1970564264,0.2973865814,0.5949863296,0.6174793516,0.8602089597,0.6252862042,0.4726441915,0.7652116943,1.05638021,1.011569465,0.6058878571,0.7655968551,0.8860983785,2.130168425,2.073394047,3.620523235,2.651590332,1.635034094,2.002063463,1.31293453,1.516276467,1.69565959,2.092115214,1.937364122,1.507315833,1.558214838,1.78482634,2.406203227,1.41217101,1.492488259,0.7717209751,0.705636449
Not classified,INX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7279352996,0.4903643131,0.4906568969,0.6950781588,0.6483589175,1.66778992,1.826575593,1.211200895,2.561852133,1.837839708,1.317141352,0.984267675,1.126951205,0.816958537,0.6035814486,0.7694400445,0.8716597127,0.9506830518,0.6815433834,0.4912518647,1.261338654,2.734959422,2.607677255,2.056356103,1.500900491,2.086966574,3.453563648,2.448563695,9.825138433,18.41431168,25.72602624,8.825984749,22.80303313,13.83444836,-5.457373707,22.1832695,9.505558291,22.1915415,8.454492689,22.82760872,17.00491006,9.820009625,25.55998513,29.81498842,39.32118228,74.74516519,26.09956264,20.4067173,20.37657934,7.676315243,8.08332624,14.62861711,-6.485206003,-25.38513255,
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.2550963431,0.4748101964,0.5316710602,2.073355943,0.7000786761,0.9548784702,-0.1492756734,0.4288951287,1.165546465,0.1818194342,0.08574401094,0.02807979391,-0.1080518807,-0.05021579078,0.02630691428,-0.02117284461,-0.05377471275,-0.2295575027,0.04919636929,-0.01611666903,-0.2899932176,0.01716074196,0.007097013346,0.3256011966,0.002783907743,0.01763133843,0.02159397919,0.04652421806,0.02176339477,0.03074262317,0.03558663405,0.3216604507,2.736114981,1.894186262,1.617696879,1.284254301,0.8725600202,0.5769461352,0.4875965671,0.720530462,0.7491686263,0.6798345748,0.7238500914,0.609501594,0.455453874,0.5009876954,0.7345722122,1.026026333,0.5949154191,0.4521479551,0.5118500156,0.3716393994,0.3803605913,0.3515183262,
Iraq,IRQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.02773275279,-0.004656762295,-0.002187732749,-0.127571693,-0.07667085183,-0.3337663488,0.00760356666,0.02212910058,0.001262505344,0.004257405616,0.002910460538,0.01089284298,0.00570992607,-0.0005747563585,-0.00585661368,-0.002395448707,0.001942260442,-0.007558011364,-0.005396867056,0.0005924176422,-0.003774775822,1.884764296,0.01679694966,0.07781423356,-0.000751625525,,-0.01911115197,0.005552650793,0.03583380151,,-6.62E-05,-0.01839871976,-0.0009900252023,4.561717175,0.818918787,1.029259808,0.5879007395,1.093912866,1.409951737,1.431429909,1.00796494,1.120863398,1.559615313,-0.9952792103,-4.455211245,-4.541592354,-3.751809116,-2.687994284,-2.148548348,-1.316406167,-1.580496963,-1.257702098,-0.7266533668,-1.994748223,
Iceland,ISL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.854368932,2.954116588,0.3334714087,-0.1299330993,0.8711775232,3.013771476,0.2695436534,0.1901735449,0.3224745411,0.1086409868,0.6594863974,1.517321654,1.116438051,-0.846002175,0.4782782451,0.7908708421,0.2130527259,0.0434757531,-0.242359303,-0.483026259,-0.07425233564,-0.2668135847,0.1221310734,-1.89E-05,0.03747105899,-0.1306777411,1.122819289,1.955339834,1.811937745,0.7419167203,1.719106723,1.984806471,0.9862802823,2.934162509,5.463294553,18.35689104,22.19573019,31.73844956,6.659541201,0.4833977378,1.868803547,7.272274387,6.942777097,2.930888509,4.291415023,6.540809928,-5.128063967,-28.3072317,-2.371280337,-2.254592491,-4.061305435,1.805386736,4.872124052,5.18908866,1.564433274
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.6615620292,0.8082189916,1.236099634,1.251830039,0.4891511191,0.2787798818,0.2945535873,0.4436626754,0.2203229641,0.04865159654,0.2008249062,0.4255634187,0.07280735671,0.2402392811,0.2920483812,0.3885042006,0.4001768718,0.5205630097,0.5074932276,0.3058530854,0.2434826878,0.4867690989,0.7406457845,0.7574896443,0.4866646404,1.279936538,1.213639088,1.367656433,1.44125868,3.417967562,5.895073168,1.312054251,1.262643068,2.527986784,2.10420736,3.266270707,9.059440132,4.763938777,4.6440912,2.158777559,2.91418895,3.227587257,3.420967526,3.967527656,1.920181548,3.735532718,3.723663982,4.712627516,5.717393681,4.33363467,5.104750613,3.868498528,4.357259621,3.15027019,3.110496771
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.5491626674,0.4394135935,0.462366084,0.3826698602,0.2976388519,0.2824089696,0.04849843416,0.437288016,0.1512647679,0.1052685966,0.1208629832,0.2604635777,0.1436480747,0.269084823,0.299200696,0.2353655201,-0.02383761594,0.518607364,0.7597316311,0.2354381929,0.5440088149,0.1924076288,0.2356817384,0.3502778711,0.2004588611,0.4114157081,0.2699270279,0.296168797,0.2074332768,0.5531268547,1.145814091,1.269416368,1.344990065,1.236497289,1.108817622,1.971175482,2.910065495,2.968495815,-0.3930318982,0.7516322339,0.4629741965,1.493969222,0.001663594182,0.9070769048,0.7837432817,0.7208863677,1.359573509,0.4433415487,2.107696104,1.770668942,-0.8938699143,1.204743156,2.941814058,1.823295121,0.9178412159
Jamaica,JAM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.53966263,11.37764429,5.199593496,3.845916618,1.284144359,2.146520845,-0.02022897271,-0.2984860474,-1.005850639,-1.08863096,1.0338215,-0.3860319584,-0.4797333443,-0.5166798802,0.5139948691,-0.4285226548,-0.1669964494,1.624578067,-0.3134515524,1.296272545,3.002912703,3.243869073,4.027764319,1.431965374,1.448860998,1.547695637,1.835298669,1.853562222,3.665560821,5.341475212,4.659600175,6.269897387,4.566308946,7.247963743,5.497634527,5.673333429,7.060604723,6.343185907,10.04130361,4.002857281,1.405203504,1.195993171,2.791456959,3.818982943,4.188356172,6.519007513,6.592103047,6.0019996,4.924231151,4.203305972,1.919290887,2.186444593,1.86419734,1.93851655,0.8258786688
Jordan,JOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.0710226773,0.225733725,0.5703920881,1.881167372,-0.4407611949,0.5355948025,2.168592775,0.8061172016,0.8652240066,3.212033482,1.26957885,0.7085316573,1.560002077,0.4996179081,0.3554206334,0.5846264312,0.3780474441,-0.03197549937,0.9049515242,-0.2736215401,0.7667830168,-0.5983969896,0.04577607932,0.1978134116,0.2239596058,4.981215814,3.918143249,1.938286347,10.79400537,3.048505142,2.486017341,5.364726714,8.209222707,15.76364614,23.53729134,15.32482626,12.4753075,9.834178745,6.22247567,5.033358727,4.894806887,5.649771687,5.912048902,4.147202292,3.892851429,4.878141332,2.201776866,1.639705651,1.739759783,1.34316062,2.56620402,1.649720175,
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.04327337232,0.08558710795,0.05201058755,-0.009513873189,0.04122147895,0.04241252669,0.01886843169,0.002849121549,0.0007724903903,0.022172536,0.02461533569,0.01517802363,0.03788625991,0.03273374142,-0.0007430389322,0.04265625238,0.01141972597,0.04562328679,-0.01547802748,-0.03407982158,0.05668841992,0.03520410278,0.069224055,0.004638267594,0.01777196339,0.0007476799927,-0.0007759609625,0.0553581189,0.06129330424,0.3188215424,0.2151247155,0.1126024745,0.2763040702,0.1940793444,0.1538477356,0.1130012541,-0.0520879011,0.472322727,0.4822085895,0.2311463746,0.1292044896,-0.01364827448,0.008720201502,0.2042933842,0.4033545434,0.1181619877,0.8184816153,0.381319638,0.5016854824,0.7807853133,1.238303864,0.6951008921,1.129718408,0.4789744313,0.4265613924
Kazakhstan,KAZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4013266998,5.431183866,3.104354758,4.732431909,5.405184943,5.961400568,5.201659045,9.406776109,7.492466099,12.71549033,10.50669011,8.05370034,13.01285892,4.457111444,9.39605596,11.41902975,12.603929,12.38058345,5.036306283,7.143510398,6.561648211,4.230697092,3.300631119,3.567374022,12.54662028,2.85205738,0.1969954268,2.053676493,4.211999903,2.316758746,2.25355435,2.222094151,-0.2363047979
Kenya,KEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8606456536,0.4161064017,0.2989637077,0.6879231124,0.7885631244,0.5264477074,1.334617502,1.258132183,0.6488659203,1.347523788,1.086996733,0.2063983412,0.2021415617,0.3970238389,0.1736838685,0.4701839963,0.4520680289,0.494068896,0.004720678148,0.7508035433,0.6658738385,0.2310127308,0.07751296793,2.532352574,0.1039767506,0.4674745893,0.9021596046,0.4734517035,0.1883656034,0.4028645612,0.8728964534,0.04083335829,0.2100623649,0.5484125321,0.2861942635,0.1132020689,0.1962196321,2.281243174,0.2662913273,0.2745342309,0.3921642874,3.094711034,2.44725941,1.814170373,1.202208424,0.8837999363,0.6275912664,1.640836904,0.8326862178,0.4681685475,-0.005368454394,0.3825939965,0.6916459831,0.6745428791,
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4935787252,2.270093637,5.784557174,2.584742847,4.741314847,6.636141592,3.555693652,-0.172311074,0.3282853017,0.290348679,2.373342146,7.93380358,1.730121095,6.422443743,5.467866401,7.334536302,4.037844809,9.86092234,11.06464493,3.950368744,8.343750235,4.593010126,17.13123076,9.088683859,-1.391842888,1.743691786,4.309606629,-4.854847031,2.445692768,0.4519926806,3.230387274,
Cambodia,KHM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.03604182061,,,,,0.1343392423,,,,,,,,,,,,1.324510438,2.13614124,2.46826429,4.382185009,8.372554207,5.915641749,3.713331177,2.906419522,3.202575924,3.533376691,2.909347732,1.61651685,2.233717348,5.366038526,5.786570719,8.563346095,6.695908185,7.425425545,10.16980719,9.598451349,11.15249124,10.44305876,8.409020203,7.54029662,9.323185073,9.497602031,9.692403,9.985000442,10.41023981,9.468459111,8.948301258,9.35096702,9.480898321
Kiribati,KIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2.906041507,0,0.8393349861,0.4088994032,0.7415476441,0.6715194552,0.4789297667,0.8204689585,1.036786211,0.6616535423,-1.305729986,0.643297249,0.5651754764,0.660963409,0.6384824494,0.5870714317,0.5840749669,0.9635628348,-0.4211541072,0.3341946342,0.6979404579,1.876978676,2.288081122,0.5060007116,0.8352070868,-0.862261878,3.563733914,-3.990410608,-0.177954447,-1.152621257,0.4154733441,1.314184511,-0.4279739645,0.8751794491,0.3521232359,-0.4900610675,-0.2572894454,1.187920603,0.3615565958,1.581306436,1.770766686,
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.460722787,1.112637363,2.557478688,15.53973397,6.084964129,7.206726278,7.042652685,11.26792339,7.605035709,21.19276645,22.45482441,9.725254425,5.174602689,5.216670879,5.199954827,6.529932302,10.53291188,5.250454222,8.330154001,14.20011762,20.43451794,18.21895211,15.74145366,16.07062379,9.074556597,9.901851055,15.59846299,18.2275139,19.25707268,17.26378078,15.79691936,10.58626432,13.79383437,16.48705487,16.45381429,13.40092215,12.05929801,4.543720531,3.7203879,5.637849232,0.3211507632,2.235126818,5.401710139,2.92460408,2.049876252
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7329143531,0.4240894415,4.566289177,0.02882577027,0.01023333333,0.02754277476,0.2708805483,0.2444956766,0.1712457016,0.2569200335,0.07202013525,0.2126593812,0.1542910206,0.210003234,0.2290004061,0.350753612,0.5841509135,0.5668180571,0.6478739699,0.5627532269,0.3689929544,0.4401067639,0.2817242875,0.2119614669,0.2451577656,0.438966359,0.4560390442,0.5793893633,1.562406112,2.155979354,1.997537615,1.190947724,0.8728779218,0.9975596714,1.676098034,1.45932018,0.8698967814,0.7527540477,1.068183262,0.9557685942,0.830430228,0.7797878868,0.7430011138,0.9314382782,0.6247000119,0.2799448158,0.8071256149,1.103640251,0.7060847998,0.5833938606,0.5330433376,1.213154999,1.496173783,1.111769001,
Kuwait,KWT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.904428192,0.0002577059095,0.0002246919399,0.005546512063,0.0009225838165,0.002079380497,-0.003883568248,0.009407665949,0.004902100696,0.00517191278,0.002898159207,0.004828793271,-0.0004171078479,0.000191652746,-0.02778791246,0.03380588424,-0.08115509508,-0.02825376008,0.0788774572,0.01505314522,0.03038890564,0.007266125863,0.177757141,0.05535225495,6.113780941,0.02464908208,1.102970079,0.06516996604,0.2276610544,0.2399208708,0.04321414995,-0.3196265156,0.009490932607,-0.1401819007,0.03996186496,0.2894901921,0.1194454358,0.09729717883,-0.00403837934,1.050865144,1.130367304,2.11573865,1.650461098,0.8231302442,0.2986814088,0.2484149261,0.2669183691,0.09364020951,-0.01541877879,0.3660590418,-0.5025468578,-0.1835753786,0.4099438233,1.27859898,0.3835678123
Latin America & Caribbean (excluding high income),LAC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.9009457186,0.9221676765,0.6271559178,0.9189352749,0.7108809293,0.7199991187,0.767095289,0.6869826569,0.7104651458,0.8548361286,0.8489245266,1.006964064,0.8520958782,0.8656190597,0.6651513359,0.9335722502,0.6982103212,0.6846662513,1.045004804,0.7480199794,0.7172481164,0.967415906,1.146146295,0.8674454703,1.538916198,1.532538059,2.052034438,2.628707599,2.978753169,4.258029085,3.448149921,3.26786371,2.708386123,2.085685796,2.848519484,2.618498455,2.240091289,3.144083123,3.062728284,2.108961804,3.254980044,3.218659577,3.209874195,3.229765779,2.858177345,3.166711472,3.374492617,2.996966503,3.286515408,2.873634731,2.286643853,2.603401882,3.228678685,2.553687912,2.704170216
Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.0684507057,0,0,0.3339114067,0.5601873549,0.6931929428,0.6711487913,0.6916077293,2.251932179,3.835174699,5.392573986,8.528709312,5.20889424,3.585439352,5.424803198,1.9576039,1.35157902,0.2531768934,0.9629696914,0.7148950491,1.013321324,5.421389617,7.660627498,4.182003036,5.459059496,3.909350182,3.437027559,6.060676027,5.686246283,6.533850861,7.470757773,5.877744362,9.917786835,7.485648622,4.031491392,5.098071935,5.69344696,4.695092258,11.2425631,
Lebanon,LBN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008148384944,0.05849892449,0.2272338658,0.03475172171,0.3159022834,0.09317852025,0.235021371,0.2986655063,0.584358875,11.42467711,6.580224625,5.012211573,5.75581692,8.237549526,6.975529146,14.24105903,8.973516095,12.20384959,12.14443813,13.5978269,14.88051772,13.56965891,11.13279363,7.856939895,7.068471662,5.67636791,5.951755286,4.324691745,5.021740406,4.75677914,4.84140309,3.69413245,5.067129866,2.592900684,2.509661606,3.264354674,
Liberia,LBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,17.68494369,-9.943108205,5.60991907,19.34008548,11.85119775,31.23716019,13.93889512,25.32649559,20.17315254,5.062231295,8.414535197,34.01595601,0.08673986946,0.1284113916,0.09187291893,-0.04097831102,-0.0422499322,0.08522300651,27.94471732,83.43380388,58.59521332,2.416666667,-4.85458613,-33.42892768,13.14674735,3.412462908,-82.89209536,72.26089895,52.92269188,58.00362155,2.3798627,0.9161147903,0.3020496224,49.76203209,8.400416014,8.725196147,9.63866591,9.587593707,16.42735095,7.228700482,103.3373871,86.98944676,82.74715778,62.90685386,15.55874064,7.210237816,9.171903326,7.309485784,3.772684939,2.611211949,23.2348426,15.24552687,23.9985301,16.96084533,
Libya,LBY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,6.893615069,1.345580019,1.999874418,-2.33344053,0.04102552235,-3.91750003,1.376398305,-2.012072506,-3.173871693,-1.924706274,-2.65991663,-2.045745377,-1.160604354,-0.9838120133,-0.05729680199,0.3781581528,-0.7316692306,-0.3657012776,0.4030703029,0.4975460136,0.549785826,0.2872728075,0.2924218102,0.1896698165,-0.2538375112,-0.346442002,-0.4006570262,-0.2212169918,-0.4693136403,-0.3559872326,0.3684256198,-0.3898910465,0.7079424881,0.5444378346,1.077823452,2.192894836,3.43460586,6.892245659,4.741395011,2.254616709,2.366649607,,1.539859038,0.9316386018,,,,,,,,1.71219284,1.623260334,1.762222462,
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,18.13695652,19.64571429,14.45454545,5.07518797,4.771723122,5.9765625,4.270152505,3.99408284,3.827586207,5.471841705,7.726517572,9.409173205,6.073626374,4.988642509,4.556824079,4.292718447,2.3342723,5.934283088,9.504854369,9.020088389,10.30323791,11.74354926,11.10102347,16.59343207,11.39572773,10.1698607,22.77951896,15.19342009,13.60638642,9.630930508,11.75301702,6.195333484,7.380925589,7.565987744,3.845178698,8.422037227,8.649142174,4.5004396,2.208791001,3.603703342,6.612232315,4.856660987,2.532643072,5.077788431,7.0360325
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8820336111,0.9828946503,0.4531872585,0.8245915912,0.575272299,0.81507533,0.5062170616,0.6492424434,0.7176028727,0.8536232285,0.8626525361,1.009683594,0.8926629247,0.7972018015,0.6134559867,0.8411004641,0.6719132555,0.6874779279,1.01428089,0.8732807872,0.8110308022,1.168452005,1.192927317,0.9407584261,1.673487427,1.649056286,2.272368576,3.017416968,3.230088919,4.488676972,3.594007135,3.347996247,2.715235817,2.29067077,2.958649433,2.781647435,3.124711853,4.044764736,3.790011795,2.701446436,3.665047955,4.073792733,3.920551614,3.847941046,3.804730357,5.08619156,3.506887164,3.040556359,3.312991713,3.105354228,2.568648705,2.851282799,3.382341599,2.678193964,2.715806586
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.3443946388,0.4490070161,0.3250793127,0.3415289694,0.7847270676,0.4886981529,0.5910883863,0.4841284815,0.4208744759,0.4500524294,0.284530093,-0.04140872269,0.134224629,0.3393860284,0.1633043359,0.2848111457,0.4285184926,0.8211690971,0.2313749742,0.7426905875,0.9130079188,1.137728481,0.6457939058,0.9032363291,0.9001713634,1.564762366,1.938727189,2.823151469,1.729148149,2.87364627,2.581514181,3.58674947,3.034125709,1.634163675,2.182270021,2.512709208,3.041072437,2.529091083,2.644765883,2.993432896,3.581861525,2.787129523,3.032737139,4.117830402,2.739902693,2.040687996,1.649408151,1.777943722,1.978231059,2.167970969,1.773731197,2.466879885,
Low income,LIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.6426365954,-0.1412351315,0.2512775288,0.5778952804,0.4223925752,0.8012790763,1.097833695,0.6184591697,0.9254659296,0.657428501,0.5143211399,0.7152477955,0.1729071877,-0.2728306413,0.06707512648,0.2341748511,-0.1166622452,0.2279970461,0.4973318985,1.080570136,0.2659079756,0.351819931,1.039877914,1.183437207,0.72454572,0.3043358828,0.4126436448,0.9095496285,1.315109141,1.785276438,1.514695962,2.348162336,2.579070841,3.117999236,3.003876052,1.986969819,2.895303386,3.455334899,3.777412959,3.406847307,4.360200584,4.585826736,6.568771013,5.294526704,3.569473368,3.472570479,2.967356888,2.963137003,2.852297721,3.891771383,3.600004451,4.262720064,4.088195093,4.610350505,
Liechtenstein,LIE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3339427,376.8012686,255.3079443,563.5484077,53.43481822,-7.295055397,1114.932386,728.8656597,319.0973241,664.5737674,587.8386157,460.2135183,540.3669459,18.06898306,140.2934441,1282.607229,972.6935386,602.3745261,-1303.108267,,,,,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.01306352459,0.01266192171,0.0117465731,0.01738752445,0.03916536677,0.003764173339,2.78E-05,-0.02968849716,0.05394413441,1.394269235,1.068684421,1.115631636,1.332999395,0.7310280822,0.5396297975,0.4376056026,0.4640459445,0.8904925728,0.6552034105,0.2825326572,0.5397428387,0.5371913997,1.26379157,1.881082276,1.420195947,0.429753548,0.8625457356,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.69626362,1.863973878,1.847529623,0.9603904527,0.8144445189,1.41088364,1.335917347,1.211096514,1.082812112,0.7987463152,1.019371845,1.454628053,1.708886963,0.8353674592,0.5147005527,0.6688257094,1.192493222,0.8502854749,
Lower middle income,LMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.5211722648,0.4763778219,0.4572281341,0.4983274869,0.3627574492,0.383431504,0.3575399112,0.3689395651,0.3484457261,0.5880941248,0.1983444634,0.4568531174,0.3368197351,0.3375514429,0.3021230247,0.4988494125,0.3956173528,0.4897505361,0.5440520345,0.7854648516,0.4622489107,0.6236704227,0.695214201,1.108369294,1.309814781,1.114698958,1.104840425,1.458269803,1.377816719,1.550082495,1.443644674,1.661247938,1.605861934,1.545509948,1.419371536,1.906241537,2.937933973,3.010107385,3.622617652,2.881698832,1.982901216,1.998916112,1.748707622,1.757985834,1.983521937,2.403659674,2.107374406,1.92244083,1.813561325,1.76162588,1.884989272,1.575618689,1.575934797,1.366124489,1.19161282
Low & middle income,LMY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.8482445064,0.753778878,0.599437135,0.7784153051,0.7161665395,0.6690557257,0.6096665271,0.4560550722,0.5187755142,0.4578069464,0.3944204718,0.5683369429,0.4793923248,0.4507739235,0.4376634261,0.5240176073,0.4253828899,0.4856387903,0.7443652916,0.7816356767,0.6678154977,0.9242954503,1.226521338,1.669467048,1.983141141,1.914270227,2.132513431,2.557913037,2.571454501,2.898662254,2.420545538,2.699201615,2.49426732,2.269013799,2.502021884,3.018120257,3.15546345,3.538878196,3.403145448,2.481331988,3.062063664,3.018456849,2.637325852,2.674210322,2.351617665,2.349305197,2.006440067,1.821770172,1.977110338,1.730193842,1.76047588,2.071100947,1.603293642,1.052942196,0.9086867611
Lesotho,LSO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.2276077335,0.00750271786,0.06893352436,1.04135709,1.102263042,0.9296942131,1.306754566,0.7247981409,1.822056284,0.7069675651,1.471938831,4.537980689,2.772837647,2.762981712,1.134413363,1.00716319,1.873772455,4.92676178,2.413050209,3.072956463,3.274525756,3.05351437,2.414415866,3.652004017,3.596341955,3.659717449,3.795748363,3.683832756,1.630955818,1.351168667,4.495417243,0.6231227676,5.247206693,0.4254905833,2.371601576,2.286501697,2.130338276,3.869631586,4.798094985,3.747331384,1.828066232,1.598987211,1.494648492,1.363474154,-0.5129159655,-0.3320650886,-1.210966669,-0.5511910513
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,0.9857712579,0.6968552634,0.6845741826,0.8052469377,0.9084606124,0.762736649,0.7487647734,0.6722668717,0.5337127946,0.6667293004,,0.913291796,0.9453520753,1.224851109,1.472177899,2.319501572,2.436093032,2.225779966,2.684161027,3.271031044,3.784018694,4.302008329,4.220277109,3.483163748,3.78613386,3.510894836,3.376974033,4.538240379,4.503001661,5.149472584,4.234990523,3.820067652,4.225867369,4.010231255,3.801324607,3.484912547,3.449789858,3.71229636,2.661538646,2.377762556,2.692911204,2.468678927,1.615805677,2.625531484,1.443628349,0.5068266724,0.6804246578
Lithuania,LTU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9159900683,1.807784756,3.562921049,8.138558136,5.121870736,3.292204288,3.608258803,4.626641628,1.155811323,3.867275147,4.951314034,7.502216047,6.548055653,3.611220707,-0.9606711737,3.009695612,4.355090151,1.585560093,1.660037165,0.7396993594,2.496221163,2.740314741,2.897455723,2.395500851,6.230353006,7.943449004,3.740642344,3.405881082,4.801504386,4.236666244
